Date,Product ID,Product Name,Category,Units Sold,Current Stock,Pack Size,Lead Time Days,Unit Price,Discount,Supplier,Reorder Qty,Safety Stock,Price,Competitor Pricing,Holiday/Promotion,Weather Condition
2025-06-20,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.02,0,Normal
2025-06-21,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.44,0,Normal
2025-06-22,SKU-0101,Sharable bifurcated algorithm,Beverage,2,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.49,0,Normal
2025-06-23,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.92,0,Normal
2025-06-24,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.02,0,Normal
2025-06-25,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.87,0,Normal
2025-06-26,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.36,0,Normal
2025-06-27,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.47,0,Normal
2025-06-28,SKU-0101,Sharable bifurcated algorithm,Beverage,19,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.46,0,Normal
2025-06-29,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.37,0,Normal
2025-06-30,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.61,0,Normal
2025-07-01,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.75,0,Normal
2025-07-02,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.46,0,Normal
2025-07-03,SKU-0101,Sharable bifurcated algorithm,Beverage,22,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.62,0,Normal
2025-07-04,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.26,0,Normal
2025-07-05,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.52,0,Normal
2025-07-06,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.6,0,Normal
2025-07-07,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.12,0,Normal
2025-07-08,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.89,0,Normal
2025-07-09,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.4,0,Normal
2025-07-10,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.76,0,Normal
2025-07-11,SKU-0101,Sharable bifurcated algorithm,Beverage,17,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.85,0,Normal
2025-07-12,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.44,0,Normal
2025-07-13,SKU-0101,Sharable bifurcated algorithm,Beverage,21,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.47,0,Normal
2025-07-14,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.27,0,Normal
2025-07-15,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.29,0,Normal
2025-07-16,SKU-0101,Sharable bifurcated algorithm,Beverage,5,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.43,0,Normal
2025-07-17,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.66,0,Normal
2025-07-18,SKU-0101,Sharable bifurcated algorithm,Beverage,26,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.7,0,Normal
2025-07-19,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.02,0,Normal
2025-07-20,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.16,0,Normal
2025-07-21,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.87,0,Normal
2025-07-22,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.94,0,Normal
2025-07-23,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.57,0,Normal
2025-07-24,SKU-0101,Sharable bifurcated algorithm,Beverage,17,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.27,0,Normal
2025-07-25,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.99,0,Normal
2025-07-26,SKU-0101,Sharable bifurcated algorithm,Beverage,26,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.98,0,Normal
2025-07-27,SKU-0101,Sharable bifurcated algorithm,Beverage,21,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.72,0,Normal
2025-07-28,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.79,0,Normal
2025-07-29,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.56,0,Normal
2025-07-30,SKU-0101,Sharable bifurcated algorithm,Beverage,22,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.62,0,Normal
2025-07-31,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.72,0,Normal
2025-08-01,SKU-0101,Sharable bifurcated algorithm,Beverage,20,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.49,0,Normal
2025-08-02,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.17,0,Normal
2025-08-03,SKU-0101,Sharable bifurcated algorithm,Beverage,5,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.61,0,Normal
2025-08-04,SKU-0101,Sharable bifurcated algorithm,Beverage,20,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.67,0,Normal
2025-08-05,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.37,0,Normal
2025-08-06,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.63,0,Normal
2025-08-07,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.37,0,Normal
2025-08-08,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.84,0,Normal
2025-08-09,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.35,0,Normal
2025-08-10,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.15,0,Normal
2025-08-11,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.97,0,Normal
2025-08-12,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.25,0,Normal
2025-08-13,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.37,0,Normal
2025-08-14,SKU-0101,Sharable bifurcated algorithm,Beverage,17,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.2,0,Normal
2025-08-15,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.84,0,Normal
2025-08-16,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.39,0,Normal
2025-08-17,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.39,0,Normal
2025-08-18,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.86,0,Normal
2025-08-19,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.01,0,Normal
2025-08-20,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.01,0,Normal
2025-08-21,SKU-0101,Sharable bifurcated algorithm,Beverage,2,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.32,0,Normal
2025-08-22,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.34,0,Normal
2025-08-23,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.34,0,Normal
2025-08-24,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.41,0,Normal
2025-08-25,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.48,0,Normal
2025-08-26,SKU-0101,Sharable bifurcated algorithm,Beverage,32,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.31,0,Normal
2025-08-27,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.85,0,Normal
2025-08-28,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.75,0,Normal
2025-08-29,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.51,0,Normal
2025-08-30,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.84,0,Normal
2025-08-31,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.75,0,Normal
2025-09-01,SKU-0101,Sharable bifurcated algorithm,Beverage,15,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.5,0,Normal
2025-09-02,SKU-0101,Sharable bifurcated algorithm,Beverage,15,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.46,0,Normal
2025-09-03,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.11,0,Normal
2025-09-04,SKU-0101,Sharable bifurcated algorithm,Beverage,15,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.99,0,Normal
2025-09-05,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.0,0,Normal
2025-09-06,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.28,0,Normal
2025-09-07,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.41,0,Normal
2025-09-08,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.31,0,Normal
2025-09-09,SKU-0101,Sharable bifurcated algorithm,Beverage,26,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.45,0,Normal
2025-09-10,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.26,0,Normal
2025-09-11,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.2,0,Normal
2025-09-12,SKU-0101,Sharable bifurcated algorithm,Beverage,3,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.51,0,Normal
2025-09-13,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.91,0,Normal
2025-09-14,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.39,0,Normal
2025-09-15,SKU-0101,Sharable bifurcated algorithm,Beverage,5,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.72,0,Normal
2025-09-16,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.79,0,Normal
2025-09-17,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.08,0,Normal
2025-09-18,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.27,0,Normal
2025-09-19,SKU-0101,Sharable bifurcated algorithm,Beverage,19,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.82,0,Normal
2025-09-20,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.09,0,Normal
2025-09-21,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.76,0,Normal
2025-09-22,SKU-0101,Sharable bifurcated algorithm,Beverage,3,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.24,0,Normal
2025-09-23,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.5,0,Normal
2025-09-24,SKU-0101,Sharable bifurcated algorithm,Beverage,17,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.29,0,Normal
2025-09-25,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.99,0,Normal
2025-09-26,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.45,0,Normal
2025-09-27,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.89,0,Normal
2025-09-28,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.75,0,Normal
2025-09-29,SKU-0101,Sharable bifurcated algorithm,Beverage,17,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.91,0,Normal
2025-09-30,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.64,0,Normal
2025-10-01,SKU-0101,Sharable bifurcated algorithm,Beverage,19,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.55,0,Normal
2025-10-02,SKU-0101,Sharable bifurcated algorithm,Beverage,3,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.78,0,Normal
2025-10-03,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.65,0,Normal
2025-10-04,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.9,0,Normal
2025-10-05,SKU-0101,Sharable bifurcated algorithm,Beverage,22,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.54,0,Normal
2025-10-06,SKU-0101,Sharable bifurcated algorithm,Beverage,15,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.85,0,Normal
2025-10-07,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.2,0,Normal
2025-10-08,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.73,0,Normal
2025-10-09,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.95,0,Normal
2025-10-10,SKU-0101,Sharable bifurcated algorithm,Beverage,2,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.36,0,Normal
2025-10-11,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.44,0,Normal
2025-10-12,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.8,0,Normal
2025-10-13,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.34,0,Normal
2025-10-14,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.88,0,Normal
2025-10-15,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.5,0,Normal
2025-10-16,SKU-0101,Sharable bifurcated algorithm,Beverage,25,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.08,0,Normal
2025-10-17,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.56,0,Normal
2025-10-18,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.08,0,Normal
2025-10-19,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.57,0,Normal
2025-10-20,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.3,0,Normal
2025-10-21,SKU-0101,Sharable bifurcated algorithm,Beverage,3,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.47,0,Normal
2025-10-22,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.02,0,Normal
2025-10-23,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.54,0,Normal
2025-10-24,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.54,0,Normal
2025-10-25,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.33,0,Normal
2025-10-26,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.95,0,Normal
2025-10-27,SKU-0101,Sharable bifurcated algorithm,Beverage,5,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.29,0,Normal
2025-10-28,SKU-0101,Sharable bifurcated algorithm,Beverage,26,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.06,0,Normal
2025-10-29,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.34,0,Normal
2025-10-30,SKU-0101,Sharable bifurcated algorithm,Beverage,5,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.94,0,Normal
2025-10-31,SKU-0101,Sharable bifurcated algorithm,Beverage,1,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.99,0,Normal
2025-11-01,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.07,0,Normal
2025-11-02,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.34,0,Normal
2025-11-03,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.93,0,Normal
2025-11-04,SKU-0101,Sharable bifurcated algorithm,Beverage,20,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.53,0,Normal
2025-11-05,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.5,0,Normal
2025-11-06,SKU-0101,Sharable bifurcated algorithm,Beverage,19,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.92,0,Normal
2025-11-07,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.3,0,Normal
2025-11-08,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.89,0,Normal
2025-11-09,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,7.07,0,Normal
2025-11-10,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.65,0,Normal
2025-11-11,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.98,0,Normal
2025-11-12,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.7,0,Normal
2025-11-13,SKU-0101,Sharable bifurcated algorithm,Beverage,27,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.56,0,Normal
2025-11-14,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.75,0,Normal
2025-11-15,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.59,0,Normal
2025-11-16,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.03,0,Normal
2025-11-17,SKU-0101,Sharable bifurcated algorithm,Beverage,7,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.59,0,Normal
2025-11-18,SKU-0101,Sharable bifurcated algorithm,Beverage,8,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.98,0,Normal
2025-11-19,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.71,0,Normal
2025-11-20,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.03,0,Normal
2025-11-21,SKU-0101,Sharable bifurcated algorithm,Beverage,13,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.51,0,Normal
2025-11-22,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.63,0,Normal
2025-11-23,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.72,0,Normal
2025-11-24,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.56,0,Normal
2025-11-25,SKU-0101,Sharable bifurcated algorithm,Beverage,25,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.56,0,Normal
2025-11-26,SKU-0101,Sharable bifurcated algorithm,Beverage,4,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.97,0,Normal
2025-11-27,SKU-0101,Sharable bifurcated algorithm,Beverage,6,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.33,0,Normal
2025-11-28,SKU-0101,Sharable bifurcated algorithm,Beverage,18,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.14,0,Normal
2025-11-29,SKU-0101,Sharable bifurcated algorithm,Beverage,14,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.63,0,Normal
2025-11-30,SKU-0101,Sharable bifurcated algorithm,Beverage,12,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.97,0,Normal
2025-12-01,SKU-0101,Sharable bifurcated algorithm,Beverage,10,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.91,0,Normal
2025-12-02,SKU-0101,Sharable bifurcated algorithm,Beverage,1,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.79,0,Normal
2025-12-03,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.88,0,Normal
2025-12-04,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.68,0,Normal
2025-12-05,SKU-0101,Sharable bifurcated algorithm,Beverage,16,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.49,0,Normal
2025-12-06,SKU-0101,Sharable bifurcated algorithm,Beverage,11,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,6.0,0,Normal
2025-12-07,SKU-0101,Sharable bifurcated algorithm,Beverage,9,0,12,2,6.19,0.06,"Hill, Walker and Doyle",36,28,6.19,5.78,0,Normal
